Date,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,TEMP_MOY,HUMIDITY_MAX_PERCENT,HUMIDITY_EST_AVG,WINDSPEED_MAX_KMH,WINDSPEED_AVG_KMH,PRECIP_TOTAL_DAY_MM,SUNHOUR,SR_EST_W_m2,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,Toluène,Benzène,CO,NO2,SO2,O3,PM2.5,PM10,AQI,City
2024-10-01,14,11,12.25,86,64.5,20,12.0,0.2,1,150,1013,100.0,1.4794497450465702,0.5096071954807737,187.33333333333331,14.545833333333333,1.6916666666666669,43.79166666666666,4.375,6.4625,17.535416625,London
2024-10-02,16,12,13.5,91,68.25,21,12.6,0.4,2,300,1019,92.25,1.4794497450465702,0.5096071954807737,188.83333333333331,13.066666666666668,1.8833333333333333,45.5,5.4750000000000005,10.245833333333334,18.199999791666663,London
2024-10-03,16,11,13.5,73,54.75,16,9.6,0.0,11,1650,1023,47.875,2.327018583333333,0.7348310833333334,195.04166666666663,23.15,3.358333333333333,48.333333333333336,6.641666666666667,12.533333333333331,22.982083333333332,London
2024-10-04,16,10,12.75,76,57.0,8,4.8,0.0,11,1650,1022,24.875,2.5831555833333333,0.8500195,251.20833333333331,41.29583333333333,7.170833333333333,29.70833333333333,13.766666666666666,19.35,23.881528,London
2024-10-05,16,10,12.5,80,60.0,18,10.8,0.0,11,1650,1020,28.625,1.306590625,0.47069425,212.125,21.71666666666667,3.5125,48.458333333333336,11.216666666666669,14.091666666666669,28.985765041666667,London
2024-10-06,16,13,13.75,84,63.0,17,10.2,2.5,1,150,1007,80.5,1.1256125,0.4182369999999999,168.41666666666666,13.4,1.9291666666666665,51.66666666666666,5.1375,7.816666666666666,20.66666645833333,London
2024-10-07,18,12,14.25,90,67.5,19,11.4,0.4,9,1350,1000,50.25,1.4216792916666667,0.4190940416666666,161.79166666666666,18.73333333333333,2.6750000000000003,48.75,7.545833333333333,12.316666666666668,19.968749833333334,London
2024-10-08,17,13,14.5,90,67.5,22,13.2,0.6,4,600,995,83.0,1.3786094999999998,0.3459295652173913,156.66666666666666,15.2125,2.120833333333333,51.25,4.7625,8.487499999999999,20.86874983333333,London
2024-10-09,15,12,14.25,87,65.25,18,10.8,0.6,1,150,990,89.75,1.4794497450465702,0.5096071954807737,169.625,16.991666666666667,2.3625000000000003,41.083333333333336,5.704166666666667,8.533333333333333,17.13124995833333,London
2024-10-10,12,8,10.25,82,61.5,18,10.8,1.1,1,150,1014,92.5,1.4794497450465702,0.5096071954807737,183.83333333333331,20.1625,2.6750000000000003,47.333333333333336,6.458333333333333,11.9375,22.417083416666667,London
